,NDVI
1181,0.19018404185771942
1182,0.1731843501329422
1183,0.20213712751865387
1184,0.24149659276008606
1185,0.32365500926971436
1186,0.2602458894252777
1187,0.30989012122154236
1188,0.36194029450416565
1189,0.20605550706386566
1190,0.13490960001945496
1191,0.15033657848834991
1192,0.1728091686964035
1193,0.1772063970565796
1194,0.14754098653793335
1195,0.2637614607810974
1196,0.2659003734588623
1197,0.17636683583259583
1198,0.29946112632751465
1199,0.40140846371650696
1200,0.28003212809562683
1201,0.4696171283721924
1202,0.3875706195831299
1203,0.24651162326335907
1204,0.24514199793338776
1205,0.2202262133359909
1206,0.2857142984867096
1207,0.2434127926826477
1208,0.23088128864765167
1209,0.20488466322422028
1210,0.20842410624027252
1211,0.23641812801361084
1212,0.2269188016653061
1213,0.19860626757144928
1214,0.1984962373971939
1215,0.21853065490722656
1216,0.2047281265258789
1217,0.40841248631477356
1218,0.2456495314836502
1219,0.22664359211921692
1220,0.2168322652578354
1221,0.22875182330608368
1222,0.38664066791534424
1223,0.5164539813995361
1224,0.20102651417255402
1225,0.18640954792499542
1226,0.2012241780757904
1227,0.22596153616905212
1228,0.204994797706604
1229,0.1839258074760437
1230,0.285906046628952
1231,0.3546346127986908
1232,0.20185615122318268
1233,0.3316326439380646
1234,0.1584852784872055
1235,0.5083798766136169
1236,0.6467415690422058
1237,0.3827032744884491
1238,0.3219797909259796
1239,0.2561900019645691
1240,0.38848233222961426
1241,0.3233376741409302
1242,0.6068548560142517
1243,0.6575719714164734
1244,0.23937676846981049
1245,0.40602582693099976
1246,0.530524492263794
1247,0.7002788186073303
1248,0.40315917134284973
1249,0.48651161789894104
1250,0.31484049558639526
1251,0.5920680165290833
1252,0.645581841468811
1253,0.31420573592185974
1254,0.6606481671333313
1255,0.38231098651885986
1256,0.2947438359260559
1257,0.4419441819190979
1258,0.29357796907424927
1259,0.2846715450286865
1260,0.6021577715873718
1261,0.548872172832489
1262,0.3810160458087921
1263,0.3110949993133545
1264,0.47450020909309387
1265,0.6835132241249084
1266,0.43627262115478516
1267,0.6023622155189514
1268,0.674244225025177
1269,0.6301301121711731
1270,0.678855299949646
1271,0.7126293778419495
1272,0.6408864855766296
1273,0.3066104054450989
1274,0.689395546913147
1275,0.38845980167388916
1276,0.41085270047187805
1277,0.44144144654273987
1278,0.4915028214454651
1279,0.4293002784252167
1280,0.5962616801261902
1281,0.6738022565841675
1282,0.46765002608299255
1283,0.4651665985584259
1284,0.38130512833595276
1285,0.4862385392189026
1286,0.47596675157546997
1287,0.25267207622528076
1288,0.3670256733894348
1289,0.6234284043312073
1290,0.4929824471473694
1291,0.3998604416847229
1292,0.4305448830127716
1293,0.35240688920021057
1294,0.3832853138446808
1295,0.3150317966938019
1296,0.2987591326236725
1297,0.765389084815979
1298,0.38941654562950134
1299,0.6514138579368591
1300,0.47593581676483154
1301,0.29009008407592773
1302,0.6112045049667358
1303,0.7282153367996216
1304,0.7422794699668884
1305,0.5940149426460266
1306,0.6698673963546753
1307,0.6848137378692627
1308,0.3711790442466736
1309,0.6476253271102905
1310,0.7087549567222595
1311,0.6888062953948975
1312,0.6566404700279236
1313,0.6638176441192627
1314,0.727931797504425
1315,0.5913312435150146
1316,0.6820412278175354
1317,0.7102672457695007
1318,0.6501960754394531
1319,0.6816249489784241
1320,0.5534350872039795
1321,0.6718092560768127
1322,0.6028513312339783
1323,0.5783517956733704
1324,0.5454545617103577
1325,0.6810923218727112
1326,0.7130164504051208
1327,0.7225486040115356
1328,0.7389022707939148
1329,0.7176364660263062
1330,0.6064480543136597
1331,0.6497297286987305
1332,0.679358720779419
1333,0.610710620880127
1334,0.6705524325370789
1335,0.30188679695129395
1336,0.30664652585983276
1337,0.347457617521286
1338,0.2658730149269104
1339,0.25706595182418823
1340,0.6754717230796814
1341,0.5669782161712646
1342,0.60280841588974
1343,0.5948553085327148
1344,0.5405982732772827
1345,0.4790177047252655
1346,0.5657264590263367
1347,0.5798983573913574
1348,0.42841100692749023
1349,0.436166912317276
1350,0.6585829854011536
1351,0.6517622470855713
1352,0.5498425960540771
1353,0.6625592708587646
1354,0.6000000238418579
1355,0.3462214469909668
1356,0.6096579432487488
1357,0.45761650800704956
1358,0.44096386432647705
1359,0.33985328674316406
1360,0.6721672415733337
1361,0.638580322265625
1362,0.5582175254821777
1363,0.6120348572731018
1364,0.6843166947364807
1365,0.7675585150718689
1366,0.7056216597557068
1367,0.69655841588974
1368,0.6812748908996582
1369,0.6276476979255676
1370,0.6373988389968872
1371,0.6298327445983887
1372,0.6431350708007812
1373,0.6744664311408997
1374,0.6930045485496521
1375,0.4361799955368042
1376,0.40262264013290405
1377,0.41225773096084595
1378,0.37972909212112427
1379,0.4946659207344055
1380,0.554770290851593
1381,0.6918138265609741
1382,0.6518144011497498
1383,0.5816733241081238
1384,0.64673912525177
1385,0.5796574950218201
1386,0.5767138004302979
1387,0.6407857537269592
1388,0.6839378476142883
1389,0.5962492823600769
1390,0.6690265536308289
1391,0.6089285612106323
1392,0.7128713130950928
1393,0.6328331828117371
1394,0.686357855796814
1395,0.5445757508277893
1396,0.6571671366691589
1397,0.641598641872406
1398,0.6268041133880615
1399,0.63667231798172
1400,0.6304733157157898
1401,0.5866796970367432
1402,0.6200047731399536
1403,0.591545581817627
1404,0.6979742050170898
1405,0.4845792055130005
1406,0.6271186470985413
1407,0.5708333253860474
1408,0.6331027150154114
1409,0.6464576125144958
1410,0.7098214030265808
1411,0.6622871160507202
1412,0.7059679627418518
1413,0.6651219129562378
1414,0.6924583911895752
1415,0.6497175097465515
1416,0.7163147330284119
1417,0.6887642741203308
1418,0.6237238645553589
1419,0.7044410705566406
1420,0.46228447556495667
1421,0.5112048387527466
1422,0.6459959149360657
1423,0.6158654689788818
1424,0.6653127670288086
1425,0.6614605188369751
1426,0.6948374509811401
1427,0.5731799006462097
1428,0.3696824312210083
1429,0.6513305306434631
1430,0.7481481432914734
1431,0.7456623911857605
1432,0.6948996186256409
1433,0.756709098815918
1434,0.7213547229766846
1435,0.6800804734230042
1436,0.6561403274536133
1437,0.6315107345581055
1438,0.6670071482658386
1439,0.6806545257568359
1440,0.6143856048583984
1441,0.6643524169921875
1442,0.7140751481056213
1443,0.5484460592269897
1444,0.65500408411026
1445,0.6833747029304504
1446,0.7054263353347778
1447,0.576837420463562
1448,0.6759776473045349
